"","names","id","V1","主题美化","健康美容","办公商务","图像服务","实用工具","手机游戏","教育培训","数字阅读","新闻资讯","旅游出行","智能设备","汽车服务","生活服务","电话通讯","移动社交","移动视频","移动购物","移动音乐","系统工具","育儿母婴","金融理财","医疗服务"
"2046","284",3408,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2047","2840",34080,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"2048","2841",34092,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2049","2842",34104,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2050","2843",34116,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2051","2844",34128,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2052","2845",34140,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"2053","2846",34152,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2054","2847",34164,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2055","2848",34176,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2056","2849",34188,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2057","285",3420,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0
"2058","2850",34200,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2059","2851",34212,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060","2852",34224,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0
"2061","2853",34236,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2062","2854",34248,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2063","2855",34260,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2064","2856",34272,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2065","2857",34284,5,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0
"2066","2858",34296,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2067","2859",34308,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,2,0,3,0,1,0
"2068","286",3432,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"2069","2860",34320,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2070","2861",34332,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"2071","2862",34344,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2072","2863",34356,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2073","2864",34368,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2074","2865",34380,4,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0
"2075","2866",34392,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2076","2867",34404,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2077","2868",34416,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2078","2869",34428,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2079","287",3444,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2080","2870",34440,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2081","2871",34452,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2082","2872",34464,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2083","2873",34476,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"2084","2874",34488,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,4,0,0,0
"2085","2875",34500,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
"2086","2876",34512,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2087","2877",34524,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
"2088","2878",34536,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0
"2089","2879",34548,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0
"2090","288",3456,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2091","2880",34560,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0
"2092","2881",34572,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2093","2882",34584,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2094","2883",34596,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2095","2884",34608,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2096","2885",34620,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2097","2886",34632,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0
"2098","2887",34644,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2099","2888",34656,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,0,1,0,1,0
"2100","2889",34668,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,2,0,0,0
"2101","289",3468,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,2,0,3,0
"2102","2890",34680,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,3,0,1,2,0,0,0
"2103","2891",34692,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2104","2892",34704,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,1,2,1,0,0
"2105","2893",34716,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2106","2894",34728,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,2,0,1,0
"2107","2895",34740,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"2108","2896",34752,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2109","2897",34764,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2110","2898",34776,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,0,3,0,0,0
"2111","2899",34788,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,4,0,0,0
"2112","29",348,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0
"2113","290",3480,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0
"2114","2900",34800,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2115","2901",34812,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2116","2902",34824,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0
"2117","2903",34836,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"2118","2904",34848,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2119","2905",34860,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2120","2906",34872,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2121","2907",34884,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,3,1,0,0,3,0,1,0
"2122","2908",34896,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
"2123","2909",34908,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,2,0,0,0
"2124","291",3492,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,4,0,1,0
"2125","2910",34920,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0
"2126","2911",34932,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0
"2127","2912",34944,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0
"2128","2913",34956,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,1,1,3,0,1,0
"2129","2914",34968,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1,0,1,2,0,2,0
"2130","2915",34980,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2131","2916",34992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"2132","2917",35004,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2133","2918",35016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2134","2919",35028,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2135","292",3504,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0,3,0,1,0,1,0,1,0
"2136","2920",35040,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2137","2921",35052,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2138","2922",35064,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2139","2923",35076,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,4,0,0,0
"2140","2924",35088,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2141","2925",35100,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2142","2926",35112,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2143","2927",35124,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,6,0,0,0
"2144","2928",35136,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2145","2929",35148,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2146","293",3516,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2147","2930",35160,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2148","2931",35172,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,2,1,1,2,0,1,0
"2149","2932",35184,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2150","2933",35196,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2151","2934",35208,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,1,0,0,0,4,0,2,0
"2152","2935",35220,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
"2153","2936",35232,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2154","2937",35244,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
"2155","2938",35256,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2156","2939",35268,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2157","294",3528,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2158","2940",35280,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,4,1,0,0,0
"2159","2941",35292,6,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
"2160","2942",35304,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0
"2161","2943",35316,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2162","2944",35328,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0
"2163","2945",35340,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,3,2,0,0,2,0,0,0
"2164","2946",35352,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2165","2947",35364,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,4,0,1,0
"2166","2948",35376,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2167","2949",35388,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,2,1,0,1,1,0,1,0
"2168","295",3540,3,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,2,0,1,0
"2169","2950",35400,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2170","2951",35412,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2171","2952",35424,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172","2953",35436,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2173","2954",35448,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2174","2955",35460,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2175","2956",35472,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2176","2957",35484,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2177","2958",35496,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2178","2959",35508,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2179","296",3552,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2180","2960",35520,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
"2181","2961",35532,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,1,1,0,0,0,2,0
"2182","2962",35544,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2183","2963",35556,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2184","2964",35568,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,3,0,0,0
"2185","2965",35580,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2186","2966",35592,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2187","2967",35604,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,0,2,0,0,0
"2188","2968",35616,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2189","2969",35628,2,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,0,1,0,2,0,0,0
"2190","297",3564,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,2,3,0,0,0
"2191","2970",35640,2,0,0,0,0,2,0,2,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0
"2192","2971",35652,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,3,1,1,0,1,0
"2193","2972",35664,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2194","2973",35676,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2195","2974",35688,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2196","2975",35700,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2197","2976",35712,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2198","2977",35724,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
"2199","2978",35736,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2200","2979",35748,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0
"2201","298",3576,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,0,0,2,0,1,0
"2202","2980",35760,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2203","2981",35772,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2204","2982",35784,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2205","2983",35796,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2206","2984",35808,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2207","2985",35820,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2208","2986",35832,4,0,0,0,0,1,0,0,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0
"2209","2987",35844,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0
"2210","2988",35856,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2211","2989",35868,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2212","299",3588,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2213","2990",35880,1,0,0,2,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0
"2214","2991",35892,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"2215","2992",35904,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,1,1,0,2,0,1,0
"2216","2993",35916,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2217","2994",35928,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2218","2995",35940,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2219","2996",35952,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2220","2997",35964,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2221","2998",35976,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2222","2999",35988,1,0,0,1,0,1,2,0,1,0,1,0,0,0,0,2,1,0,0,2,0,0,0
"2223","3",36,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0
"2224","30",360,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2225","300",3600,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0
"2226","3000",36000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2227","3001",36012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2228","3002",36024,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"2229","3003",36036,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2230","3004",36048,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,1,2,0,0,1,0,0,0
"2231","3005",36060,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2232","3006",36072,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,5,0
"2233","3007",36084,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,2,0,1,0,1,0
"2234","3008",36096,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2235","3009",36108,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2236","301",3612,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,3,0,1,0
"2237","3010",36120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2238","3011",36132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2239","3012",36144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2240","3013",36156,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2241","3014",36168,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2242","3015",36180,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2243","3016",36192,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2244","3017",36204,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2245","3018",36216,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2246","3019",36228,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2247","302",3624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2248","3020",36240,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2249","3021",36252,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"2250","3022",36264,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2251","3023",36276,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2252","3024",36288,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2253","3025",36300,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"2254","3026",36312,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2255","3027",36324,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
"2256","3028",36336,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2257","3029",36348,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2258","303",3636,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,0,1,0,0,0
"2259","3030",36360,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2260","3031",36372,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2261","3032",36384,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2262","3033",36396,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,1,0,2,0,0,0
"2263","3034",36408,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2264","3035",36420,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2265","3036",36432,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2266","3037",36444,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2267","3038",36456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,1,0
"2268","3039",36468,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0
"2269","304",3648,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2270","3040",36480,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2271","3041",36492,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,1,0,1,0,1,0
"2272","3042",36504,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0
"2273","3043",36516,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2274","3044",36528,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,2,0
"2275","3045",36540,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,0
"2276","3046",36552,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2277","3047",36564,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0
"2278","3048",36576,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,4,0,0,0
"2279","3049",36588,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2280","305",3660,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2281","3050",36600,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2282","3051",36612,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2283","3052",36624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2284","3053",36636,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,2,0,1,0
"2285","3054",36648,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,5,0,1,0
"2286","3055",36660,6,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0
"2287","3056",36672,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2288","3057",36684,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2289","3058",36696,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2290","3059",36708,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2291","306",3672,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2292","3060",36720,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,4,0,0,0
"2293","3061",36732,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,3,0,1,0
